client_id,inv_value_pre_90d,inv_value_pre_ever_avg,company_initial_age,cust_count_pre_90d,cust_count_pre_ever_avg,qbo_history_age,qbo_naics_1d,accounting_payroll_feature_opt,accounting_accountant_feature_opt,in_target_industry,has_target_revenue,in_sweet_spot,qbo_country,visit_to_signup,visit_to_connection,signup_to_completion,signup_to_activation,default_tgt,loss_tgt,loss_on_default_tgt,high_ltv_tgt
2fb0e62a4bfcefb46a953bea604b031d89c690e7,65528.5,32764.25,0,3,2,27.7,4_,FALSE,FALSE,FALSE,TRUE,FALSE,US,0,0,,,,,,
c6d548b357ffaa4c36456c2b75b079e13d52e758,56000.39,26577.79722,1.4,8,3,515.5,4_,FALSE,FALSE,FALSE,FALSE,FALSE,CA,0.7,0.7,0,,,,,
0c60785ae562cfa0029b3f3687bce3bbb6421cad,194000,63059.01642,4.3,1,1,1586,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
ff28bf4f4491c9deba52f373e57332bac848fbe5,17555,17555,0,3,3,6,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
165032ed49e826c156e7ee3606a1fc07a518fe3f,111567.49,18509.22731,6.5,31,13,2376.8,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
162b73e1a4ccc2cca4b99a3c18f7b78b00367247,37610.32,18805.16,0.1,10,7,45,,TRUE,FALSE,,FALSE,FALSE,CA,0,0.1,0,6.4,1,1,1,0
162b73e1a4ccc2cca4b99a3c18f7b78b00367247,37610.32,18805.16,0.1,10,7,45,,TRUE,FALSE,,FALSE,FALSE,CA,0,0.1,0,6.4,1,1,1,0
f9fc88d0c8f0b92007728866545d97864b9fbc31,12244760,6122380,0.4,3,2,27.9,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
4d243d43274f63619e3ac92ab9ff0707df2e469e,25647,7635.5,0.8,3,1,298.6,2_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,0.5,1,1,1,0
3dfef73937a04e101de10d29eac98f9279e725a6,174179.2,46851.89111,1.5,19,11,532.8,4_,TRUE,FALSE,FALSE,TRUE,FALSE,US,0,0,,,,,,
70153253378142a10cce364b13e02720d5ec785f,13539.9,3124.78,0.3,14,5,114.1,6_,TRUE,FALSE,FALSE,FALSE,FALSE,US,0,0,0,4.3,0,0,0,0
63c894219b574988373b8091f85009ccdf3de5fe,52,52,0,2,2,11.7,8_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
f0c85f0460062ad669916e0ff9fba11871bc94cf,39703.36,44053.55083,2.3,5,3,2114.4,8_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
10ad071dddc5d89b737eff5fe202afd276643276,14675000,14675000,0,3,3,4.9,8_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,7.8,,,,,
453174e8c8e13186846416c217b366074a0e6072,1896,577.4273016,6.1,1,3,2258.1,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,3.1,,,,,
4ae1f34ac6b3d92e42225d2f90148e441461439c,83057.5,24369.3708,3,33,9,2635.5,7_,FALSE,FALSE,FALSE,TRUE,FALSE,CA,0,0,0,4.2,0,0,0,0
54a859040ab41dd880f8adaa23da7ea2532c331b,1443.5,721.75,0.2,5,2,43.7,4_,TRUE,FALSE,FALSE,FALSE,FALSE,US,0,0,0,,,,,
ee51ac910a167d9546b70eaa3347e36ad3d19571,,55619.94333,4.3,0,1,1254.7,8_,TRUE,FALSE,TRUE,TRUE,TRUE,CA,0,0,0,,,,,
2f37eae09176e99fc6637c5628a4fd79898731fd,102552.3,36366.702,1.1,20,10,427.8,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
e1cbf0e9d9cab51d27fe4391f62661e5ee6d520d,33944.45,20117.47235,2.7,1,1,996.9,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
68b491155472ec7c6e7a6e707a02d041ed80e89b,59972.24,10432.819,0.7,14,6,262.1,3_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,0.8,0,0,0,0
c5f3c4e1f1562651bea762f4345bd05f9c312292,16985.5,8843.224,3.7,14,6,1335.9,7_,FALSE,FALSE,FALSE,FALSE,FALSE,US,0,0,,,,,,
8589a1cfec93612cab208d3e15a2c137d97101ab,22698.75,5764.852941,1.3,1,1,466.1,6_,FALSE,FALSE,FALSE,FALSE,FALSE,US,0,0,0,1,1,1,1,0
c084e74a6ad9f23a88581ea50a0b3eb23fbeeea7,11425.2,3808.4,0.2,2,1,75.3,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
99907434763f7d6298ac697991c7976ae892051f,9330,9330,0.2,1,1,17,3_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
4ee50d1a61ae835bb10812d11ffc3774e1d902a0,213871.75,48582.47875,0.7,13,4,247.1,2_,FALSE,FALSE,TRUE,TRUE,FALSE,CA,0,29.6,29.6,,,,,
a7a3116b2e5ef8c1668c3f100b4744e5e6102ac9,23048.31,5681.768462,1.3,19,4,349.8,3_,FALSE,FALSE,TRUE,FALSE,FALSE,CA,5.7,5.7,,,,,,
f62578e9c2abb2cf6039938edb736e69f80fdaf6,,,0,,,,,FALSE,FALSE,,,FALSE,CA,0,0,,,,,,
3e41c1d640cc5f1e7fbbd534e5cb4b34cabcd391,64774.99,47514.36278,3.5,3,2,1258.7,5_,TRUE,FALSE,TRUE,TRUE,TRUE,CA,0,0,0,0.3,0,0,0,0
9ec1ad83f819aad045d69e0555388b4fe504fcc6,659897.21,219965.7367,0.3,14,6,77.2,2_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,197.1,0,0,0,0
f14003d6a5b30ac4aec4cac53b9185e8d46e214d,150253.17,41277.21985,5.3,19,9,1933.1,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,1,5.1,1,1,1,0
86ea147a1556166cb8996581b3fe0a88bf719ae0,4991.92,2495.96,0.2,6,6,64.6,9_,FALSE,FALSE,FALSE,FALSE,FALSE,US,0,0,5.7,,,,,
da83209a3237ce4cc1d6d5541a5ed59c41d48f27,,,0,,,,,FALSE,FALSE,,,FALSE,US,0,0,,,,,,
bc785c15b0133e0ecc3a11f0bd516462b9c53395,263688.6,51315.8439,3.3,11,6,1215,5_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,99.4,,,,,
b743464c37e6d9756ffe1d12455441e58e441af8,240202.98,56714.565,1.2,126,33,429,4_,FALSE,FALSE,FALSE,TRUE,FALSE,US,0,0,0,5.3,1,1,1,0
729ff1419af703d87d0980cba0141b59f6014415,26525,12988.125,1.1,2,1,361.3,6_,TRUE,FALSE,FALSE,FALSE,FALSE,US,0,0,0,36,1,0,0,0
f1fc86f566e60a0526cb35bc4188f4b780c35fd0,147629.36,53036.82111,3.7,38,40,1329.9,4_,TRUE,FALSE,FALSE,TRUE,FALSE,US,0,0,62.6,91,0,0,0,0
8713822c8e914d5c35ada2eda9274d8f98850907,,,0,,,,,FALSE,FALSE,,,FALSE,US,4.5,4.5,,,,,,
62deba1acab6bb1bf47548c40b9d15009abaeeab,64473.43,32236.715,0,6,4,18.1,4_,FALSE,FALSE,FALSE,TRUE,FALSE,CA,6,6,122.8,,,,,
8d77651197aefc759f6da27ed9703cadd672a8c9,534789.2,80066.42315,4.4,58,24,1593.5,7_,TRUE,FALSE,FALSE,TRUE,FALSE,CA,4.8,4.9,0.2,,,,,
37501258e6b8f2c006852acfa587e9909f5ab5ff,22647.55,7549.183333,0.3,18,7,68.9,4_,TRUE,FALSE,FALSE,FALSE,FALSE,CA,0,3.8,3.8,,,,,
dd96585ff625c02db1ec073d2073de18b1ab980d,1200,1200,0,1,1,,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,6.4,1,1,1,0
83f26a21e09b98bcb79f0e8edeea84081676f9a4,26882.75,10597.91611,4.5,28,10,1614.4,2_,FALSE,FALSE,TRUE,FALSE,FALSE,CA,0,0,0,,,,,
ca23bba2348231dbf8ee513253f9da41c72e3745,165806.5,22501.92857,1,3,1,383.2,2_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
532d9e3156cd11c7665ebce1b9b9bf6685ecd645,67183.6,22248.81905,1.9,4,1,697,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
cee0ad18b91b23dbf82ecb31427ba21ab63d8e13,12755.92,2431.9175,3.2,2,2,790.9,5_,TRUE,TRUE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
a987030f218440a88e6e01b64af6e9749e98583d,47601.76,27889.71255,4.2,1,1,1562.3,2_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,3.2,1,1,1,0
0f4d40edea3d903c60e4b38c22daf938ddd75921,74844,16831,2.4,1,1,751.8,5_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,12,,,,,
7891fcd542ec57968f616fe4c45ab89d79386abe,911769.15,195361.2533,0.9,1,1,318.9,5_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0.2,,,,,
75e768b8069cb04eddb718eeb703fec69009a9ea,42500,21106.3725,3.6,4,3,1361.8,5_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,0.3,1,1,1,0
5a9e70785652f3dd0694ea55d2cf7a6f6528ada9,16500,14601.65636,4.9,1,2,1811.8,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,54.9,54.9,0,70.3,1,1,1,0
3b029b482fd723eeebc723d0324bba4fbdb3b306,,,1.8,,,,,TRUE,TRUE,,,,US,0,0,,,,,,
e7e21c2e4fff30d3cee6a044cf2b86dba0a7c615,83570.19,37634.01476,1.6,68,29,629.1,4_,TRUE,FALSE,FALSE,TRUE,FALSE,US,0,0,0,224.1,,,,
0ac182ce469eb36bc14a60e85b036da5cd9277c9,196966.87,60287.03636,5.2,7,3,2049.5,5_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
47ad7ed7f2370ee33a7cd91031992e584bc54544,59436.96,18779.07667,1.4,17,12,542.4,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
8468a6b588a5b1dd0d3463cbb5063b958d511139,105276.28,25607.81167,1.1,155,69,356.9,6_,FALSE,FALSE,FALSE,TRUE,FALSE,CA,0,0,0,,,,,
afe1c8f5b4f9bc425e47fe6cb0eec6d64921b6f3,1057360.58,39352.06083,4.6,413,36,1698.7,4_,TRUE,FALSE,FALSE,TRUE,FALSE,CA,0,0,0,39.4,0,0,0,0
cd98d8360f22bd08afddf65805cbb97ee187b25e,37547,61334.688,1.1,5,3,431.1,2_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
5a977c8766ff2b40410e5d18c5196a873371903d,227210.06,69814.45073,8.7,18,12,4544.5,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,5.2,5.2,,,,,,
77afa9c9d49e2671888547365d61a7b7d196aa69,45346.23,11712.55853,7.5,5,2,2766.8,4_,FALSE,FALSE,FALSE,FALSE,FALSE,US,0,0,0,7.1,0,0,0,0
35574053cc6f7ae04317118c9ea721f3fd47aedf,130853.38,170032.5439,6.5,3,2,2371,4_,TRUE,FALSE,FALSE,TRUE,FALSE,US,0,0,,,,,,
03b134e2534613b5c8f323431304410c2f591f2a,58273.79,16089.83724,2.4,56,15,874.3,3_,TRUE,FALSE,TRUE,FALSE,FALSE,CA,0,0,0,0.7,0,0,0,0
14a6d684f4dc9ee68b5f61d1668eddabd94bcda2,15280.4,5093.466667,0.2,8,5,87.5,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,71.8,,,,,
65e01dfcaa36bcceb10118cab46d90da6def6ada,,,0,,,,8_,FALSE,FALSE,TRUE,,FALSE,US,0,0,5.8,,,,,
63d9ac1d9d8ca72c5aff68e9bd95ca35092b8b28,50972.74,11148.80429,1.6,4,2,607.2,2_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,1.2,0,0,0,0
b16fd528446c35c510737535233c8c5cfbe0290c,10441.07,10441.07,0,5,5,12.1,8_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,44.2,45.4,1,,,
cd15d2e341581bfae7c272c8cfa98f0891b8a84c,2441,1002.894667,1.3,3,1,461.6,3_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,5.6,12.7,19.1,0,,0,
ecc0ad16552693b23424c0c268877d6431a159fd,4800,3605,0.5,2,1,184.8,8_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
7ba17dafb567f2bc50a084fdec6162b516398186,158627.91,79313.955,0.1,55,45,70.6,4_,FALSE,FALSE,FALSE,TRUE,FALSE,US,0,0,0,26.3,,,,
28784ae2345d6c41d9c3cc0901ee5c99407b0e44,144187.62,36587.10438,2.9,38,11,457.1,4_,TRUE,FALSE,FALSE,TRUE,FALSE,US,0,0,0,,,,,
a2341cec0dd6ff025e2fa18f448688657e189f41,,,0,0,,,5_,FALSE,FALSE,TRUE,,FALSE,US,0,0,,,,,,
ac69d6e5110bd4c177391b7bc9a53e635c5f59ba,460273.37,54667.58676,1.5,12,7,1072.4,4_,TRUE,FALSE,FALSE,TRUE,FALSE,US,0,0,0,,,,,
a319092d35f67c582f12582258c27894066dd8d7,51978.26,40717.107,1,3,1,322.5,2_,TRUE,FALSE,TRUE,TRUE,TRUE,CA,0,0,0,1.8,0,0,0,0
ef648c331d2c9c9b7483e9e224aafabb9749db3d,34477.48,8620.205,1.5,2,1,517.6,7_,TRUE,FALSE,FALSE,FALSE,FALSE,US,0,0,,,,,,
ee135a67a68a3bcb966073e8cf3156419de44ad1,17031.89,17031.89,0,2,2,,2_,TRUE,FALSE,TRUE,FALSE,FALSE,CA,0,3.6,26,,,,,
5e4ac9054feb9166e3f8a9f42660c4c6358e72b1,5157.89,9889.210909,2.2,2,2,806.3,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
a51ff0859c313cc0d83921cb4ed53252c92bddcf,93465,10855.35077,5.4,91,27,1962.7,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,8,,,,,
eacb17e0f1af0fdeacad56aab9d455f40857af0a,89288.91,27319.35094,3.1,7,4,954,2_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
227e5b1c9c473b45f16b113265a21e74f8c7bdaa,36437.94,14662.46938,1.7,50,9,647.4,8_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
bceec5264032a9a8d0a20660faa7c78e4e2ce958,12440.3,6366.277073,4.8,4,3,1972.3,8_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
3101194594c47daf346ba51ef9b78782ecdc7f43,42262,11830.554,2,20,8,723.9,9_,FALSE,FALSE,FALSE,FALSE,FALSE,CA,0,0,0,7.3,1,1,1,0
506bcc6c0205c497f90e9cde0b814c08988cbdf2,45655.04,13593.59,0.5,1,1,123.9,8_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
d20f8f72aefcb1a8825b67d912a8eb8d69673d49,118885,20053.93023,2.7,261,41,4884.7,,TRUE,TRUE,,TRUE,,US,0,0,,,,,,
07837b33505c318b954e39a4b45e585bac926fb8,,,0,0,,,8_,FALSE,FALSE,TRUE,,FALSE,US,0,0,0,5.2,1,0,0,0
07837b33505c318b954e39a4b45e585bac926fb8,,,0,0,,,8_,FALSE,FALSE,TRUE,,FALSE,US,0,0,0,5.2,1,0,0,0
11d6f6242ba88a9a643209c1256f51e91ccda2a2,24748.99,5818.758462,2,12,5,753.1,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
d7c40671f3cc89f1fb423efd4a7f4e7b2f2035a8,126761.04,87326.8125,0.3,4,3,103.8,8_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,1.3,1.4,5.6,0,0,0,1
d4c3a0d134fd04a9b43ff25f8f38091d3126e5bc,8540.53,3116.383514,3.1,5,4,1087.2,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
56d0680a96a7d30282e05be42b88e2b6ade3134b,35272.91,11837.81452,3.4,31,12,1235.8,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,1.8,12.3,0,0,0,0
c5cc47fa6eee8c6dd320b29ecc7abf071df4dec7,142634.13,54449.88,1,3,1,381.8,8_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,19.4,1,0,0,1
4417a9e9fe2eb1a21e62d35761b409c62252f2cc,226365.32,64480.4137,2.5,8,2,901.8,2_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
86efb61df85d334f5a208a1387aed8a78cac136a,31780,7441.175667,2.4,23,8,887.4,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
2e06b138283990168a006f54b5f4b8a957d3a4f7,21533.88,9513.996415,4.3,22,23,1589.1,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,2.9,0,0,0,0
e0c55482e8e2d38f5f539ee1bc196d1363647432,,,3.5,,,,5_,TRUE,TRUE,TRUE,,,US,0,0,0,,,,,
ed9a7544e80853da7611d64a17043e09dcb78651,4399,6576.02,1.1,2,1,192,4_,FALSE,FALSE,FALSE,FALSE,FALSE,CA,0,0,0,,,,,
f812b8eb704e24a123c4118e7319171ca9fdf87b,50000,50000,0,5,5,,7_,FALSE,FALSE,FALSE,TRUE,FALSE,CA,4.8,4.8,0,,,,,
1a4267c4ad60219a4f9a770098fc242a96b6d552,62315,17205.097,2.6,6,2,949.8,2_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,24.4,1,1,1,0
8c9374cbe67232e771b8257bba01aa1ae2572f90,9167,3194.5,0.5,2,1,201.5,5_,FALSE,FALSE,TRUE,,FALSE,US,0,0,5.9,,,,,
cb33df5fd730e29488614549f9c77d1b19c3b54d,49449.83,14922.25538,1,1,1,367.2,8_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,1.4,,,,,
0162ce1eb6cf888552b102db9d5ee48314ab2551,,,0,,,,1_,FALSE,FALSE,FALSE,,FALSE,US,0,0,,,,,,
6ac5b81880317dc1f25752b01554b14d4260bffc,,,0,,,,3_,TRUE,FALSE,TRUE,,,US,41.5,41.5,0,,,,,
ab2cc0623d3b4f058146dfc8a5c8b84437c3bdcc,16614.53,5580.888889,3,19,10,1056,4_,TRUE,FALSE,FALSE,FALSE,FALSE,US,0,0,0,,,,,
9145c8b33314a1fc527fba9bf153ef603f24a0bb,141266.53,22818.76133,3.8,296,48,1362.8,8_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
c731c35f67c0c17f2beaef4b20a572a1167410a3,129202.73,26920.64333,1.1,7,2,297,2_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,8.4,0,0,0,0
22e390977fe7f7726876b521c92fe63c80e806e9,218445,36382.80077,1.5,3,1,526.2,2_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,,,,,,
40f99f4ddc52f9424cc8cc7658b87d1968bf4ae2,200097.38,91919.4702,5,16,9,3051.5,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
4635156dfce1cbc2e6aac2f8c6f0e0770209259c,,,0.5,0,,,5_,TRUE,TRUE,TRUE,,,US,0,0,,,,,,
09b8b26c796d2b620edee78e5c479ab69e893777,40000,40000,0,4,4,,7_,FALSE,FALSE,FALSE,TRUE,FALSE,CA,67.3,67.8,0.8,,,,,
35d589e24e3c2d0475d644285b70fd5bc25d961d,288780,288780,0,13,13,4.8,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
d6c53027353bce5539a574c529704b407806a7f2,11136.81,11832.13944,2.9,2,2,1070.2,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
5b261b8c3543178b3cb13246e43439a1b124aec2,,67569.4075,2.8,0,2,1023.1,5_,FALSE,FALSE,TRUE,TRUE,FALSE,CA,1.9,2,,,,,,
db638e6df27e2b2385b2b772c6d70480be149faa,339110.96,129093.974,1.5,17,5,567.7,2_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
2d75227bdc2017b67c6fc057167899d83fd96e5e,139055.96,15753.1881,1.6,35,10,596.2,2_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,,,,,,
6fa1a841c0975c07ac1680d505a485d8a116e797,42726.55,21363.275,0.1,6,5,22.3,6_,TRUE,FALSE,FALSE,TRUE,FALSE,US,1.5,1.5,132.1,,,,,
1935845cb90ef4db8ee524a49fa54afe44d3629d,95173.93,47586.965,0.1,102,52,20.8,4_,FALSE,FALSE,FALSE,TRUE,FALSE,CA,0,0,,,,,,
a6e6d4057192fea71798698a07accb43adfa6d98,36940.09,15116.79769,1,14,7,350.7,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,400.3,0,1.8,0,0,0,0
0857dc14a3d21ce049831d38ea28f5f4272a192d,536703.06,85548.03789,4.6,29,13,637.1,5_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
88679b3e04913492dc42c99e2c47c4328a7504b8,899379,153108.0086,15.8,24,8,5631.6,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
7ff79467081eca0d2d37ef9f307763c47059aa70,60839.04,96884.68563,1.5,2,3,511.4,2_,TRUE,FALSE,TRUE,TRUE,TRUE,CA,0,0,0,,,,,
2bfc7bb154808b729457d6e38c3e0ecd53bb54c4,39550.51,19775.255,1,2,1,20,3_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
0703b7fc72ba6ba5cc1a07641e2a7d3fac7bd004,47636.02,20348.67529,1.5,30,9,462.1,2_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
08c9446e82cb1ee508bcaf209f7a925c6efdf0b5,17716.68,20536.83667,0.5,1,2,167.7,4_,FALSE,FALSE,FALSE,,FALSE,CA,2.4,2.4,0,,,,,
720f841c7f2cd5af045b93ac3281ac9350fb0729,107544.59,48612.70023,4.5,13,6,1554.6,4_,TRUE,FALSE,FALSE,TRUE,FALSE,US,0,0,,,,,,
ada550d115c531454f645bda1ef7f755e08ad883,9430.78,20124.52938,3,3,3,1073.2,3_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
8c8d98a32ac39170da37f0df2254a0dd5bb194c0,636807.63,87317.743,0.8,3,1,285.6,2_,TRUE,FALSE,TRUE,TRUE,TRUE,CA,0,0,0,71.5,0,,0,
098e6061ac0483a2dc4bfb8abb729d5b1d42811d,183634.88,47946.99077,1,14,4,373.3,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,,,,,,
a5f9de9d62712038255da116236bbf479b9693bd,66102.55,15349.325,0.8,34,12,272.9,2_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
ea5382405833e6a5e5ebc377c2c03a47aadbf136,4998.16,4998.16,0,1,1,9.9,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,27.4,1,1,1,0
fbefe41a46db635439c0f440578778bdd62c320c,23248.88,5971.595,0.5,11,4,99,8_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,191.8,196.7,,,,,
37d7fcd442e47ef506fd7db0e5d0cc74f036b8ca,15558.87,4090.317143,1,7,3,392.8,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,1,6,1,1,1,0
295b8a5aab2a464ef06fa7cc27439501aa703eb6,63639.26,6442.221846,4.1,58,17,1962.6,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,,,,,,
6b37d3c0b3d36510e469378cefd5e6691b3752a7,53978.12,34773.34111,1,4,1,392.7,2_,TRUE,FALSE,TRUE,TRUE,TRUE,CA,0,0,0,5.4,1,1,1,0
32e6061b645b3388efb555e04ced254341a74396,85875,23869.16083,1.3,9,2,447.5,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,7.5,0,0,0,0
ca1bed37fa51f2c9c3b65d8dc48452a9ef88511e,120791.79,35059.25364,0.6,38,22,624.4,3_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
699530db11a670979b6c132f12018d751b31e27a,52297.16,15688.78875,1.5,10,2,503.4,2_,TRUE,FALSE,TRUE,FALSE,FALSE,CA,0,0,0,,,,,
c34de0d9ce8a74caa1e9c739a108e05a7e632f1f,37974.8,32322.13,0.6,1,1,229.6,6_,TRUE,FALSE,FALSE,FALSE,FALSE,US,0,0,0,,,,,
0ba3ecdd718503897defa4e6d548bc30e4d381e3,100158.75,19640.38605,0.9,30,16,1172.2,3_,TRUE,FALSE,TRUE,TRUE,TRUE,CA,0,0.7,0.7,1.1,0,0,0,0
965088c96d7b24863f1bbc4584da7574e09ca30c,156375.23,50917.06952,1.8,6,3,662.8,5_,TRUE,FALSE,TRUE,TRUE,TRUE,US,23.8,97.8,83.1,-0.6,0,,0,
600aeaafd61ed72bb25c741ae9d76fe85015c844,138172.44,62931.42154,1.3,6,11,394.4,5_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0.8,0,,,,,
e6ed950a40d6b8e40d966d9c215e6df22f5782c4,66154.29,11005.27811,4.4,26,9,1603.9,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
dbc2df1189f14ad20608b30059a929a34f5d10f4,653463.49,134065.2167,2.6,73,33,998.5,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
5b2f20746812538ef094b0acc252f6c5f9686ddd,,,0.2,,,,4_,TRUE,FALSE,FALSE,,FALSE,US,0,0,,,,,,
151702a10519ed8495a24552cb0fca7bb1fbc9da,34685.15,4916.869868,4.3,15,7,2311.9,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,90.7,0,0,0,0
b5eb809beae4414f7ea4edc4e97acf46b5e43ff1,96903.5,20787.25,0.6,9,3,185.4,5_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,20.8,0,0,0,0
bf16c85408e5324f5971afbcf01b1fd7565b8593,56354.71,12241.74859,6,7,2,2213.3,8_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,3.1,0,0,0,0
5a0ab6517716f88a5d1958de44be7868a756bbfc,56163.88,23895.99892,1.8,8,7,1766.9,4_,TRUE,FALSE,FALSE,FALSE,FALSE,US,0,0,,,,,,
abe6ce42f6152cf5094a58a722a87d975c9a5fb2,74657.11,12227.60111,0.7,21,5,246.3,2_,TRUE,FALSE,TRUE,FALSE,FALSE,CA,0,0,0,1.9,0,0,0,0
6d876df180a6f4229f1a8e756ecaacf3f60275d1,62275.94,34020.9775,0.9,3,1,213.9,4_,FALSE,FALSE,FALSE,TRUE,FALSE,CA,8,8,0,,,,,
1af560dab79af12262f0df1b78322368bcdb9b12,257921.97,85973.99,0.2,20,12,78.5,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
e809297bbfabac874bd8ef8cfa34398764aee116,16402.2,28459.88571,0.7,3,4,259.1,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
bbe09d3769114727326b744c838d05f79136889f,329101.35,62536.375,0.4,6,3,147,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,165.9,165.9,203.8,,,,,
1a480fcd9e883391d3f4564a305218125ecf24c7,900,900,1.1,1,1,22.6,5_,FALSE,FALSE,TRUE,FALSE,FALSE,CA,11,11,0,,,,,
